494064;53680367407324325981120374871006653571;53680246805582613577214221066299303286;53680367407324325981120374871006653571;0.0;0
494065;53680367411471879115134753072920889079;53680246868398004259912264732389879941;53680367411475223986550944263448210682;2.7748350101506053E-8;3344871416191190527321603
494066;53680381466467879705457778770709348898;53680543747553535010100560617796370193;53680381466467879705457778770709348898;0.0;0
494067;53680482468526681162817535458599138891;53680543756033049540581117719107947985;53680482468526681162817535458599138891;0.0;0
494068;53681056518135384417949454638804007413;53680543797657479457807947161111188401;53681056518135382161331869093083170281;-4.401262837728936E-12;-2256617585545720837132
494069;53684258353010304712771537754320705758;53680543963022561951474315463209715473;53684258353010304712771537754320249225;-1.2290928026042724E-28;-456533
494070;53684950205215957606025897425548363917;53680572221149257533165736081255437326;53684950205215957606025897425548411965;1.0974914313979315E-29;48048
494071;53684987364663749527213322586106619289;53680759844737466036529623251215708917;53684987364677129012887973260202560405;3.164854550174264E-9;13379485674650674095941116
494072;53689812754876639295877842998712404399;53680778318771957525119852538135130357;53689812754876639295877842998712404399;0.0;0
494073;53689815392789160431897702687531115505;53680778481304026543022147271689510493;53689815392789160431898135997659320536;4.794891804770302E-20;433310128205031
494074;53693898691390149489157340672393865761;53681753645598368182923265505789419669;53693898691390151746155533006740351401;1.858369438064765E-13;2256998192334346485640
494075;53698824772570088799108757536239383733;53681892947882876753535062582863257068;53698824772570088799299125119230794019;1.1243181789803645E-17;190367582991410286
494076;53717873118100885369506095701148560329;53681893066696054350039272754362657094;53717873118100885369506094033769519617;-4.6341763716549947E-23;-1667379040712
494077;53717886443079403186707461931902753625;53682833601944781551253878147142548263;53717886443079403186707461942729890253;3.08880429589659E-25;10827136628
494078;53717904215343364373145734550688413041;53682855320008016415176964330537770017;53717904215343364373145734550690239177;5.21025265569007E-29;1826136
494079;53718361800068196220505967770566606861;53682969478526439024389623904357212970;53718361800068196220505967770566606861;0.0;0
494080;53720304409442716274019583324802606773;53684211010735773778826115379853805622;53720304409442716274019583325365055429;1.5583144734214628E-26;562448656
494081;53723151225678519525284811480027177373;53685552058575900372213661006340340274;53723151225678519525284811480027177373;0.0;0
494082;53726149806494328809117462222490157391;53687087948635701533347684170562870717;53726149806494328809117462222490157391;0.0;0
494083;53726165069345270755462136377706953111;53687587324591643378674795495641324612;53726165069345270755462141588275615641;1.350666996167541E-22;5210568662530
494084;53726165372973569940364729055201986036;53688061728905384418411503937108013200;53726165372973569940364729055201986036;0.0;0
494085;53750209823487452874003836945226447896;53688737312975797043362731376583451945;53750209823487452874004400102989590948;9.161131674234639E-21;563157763143052
494086;53753636892587512611214244057627119729;53698824807611217512711860855858177073;53753636892587512611214244057345895401;-5.130699336134043E-27;-281224328
494087;53754346705141783299801580528849564642;53698831549929176483855649367469544547;53754346705141783299801580528849564642;0.0;0
494088;53789598747517121488836662736826218011;53698837222281855661975946606265463753;53789598747517121489217269514622903759;4.1934815089334706E-18;380606777796685748
494089;53791012944482846745447296945730145345;53699777657451936453601614877260802673;53791012944482846745449768418313240861;2.7088998824086424E-20;2471472583095516
494090;53825126794171197019682794471096972469;53700748961611664775103500613285151785;53825126794171197019682794471097885535;7.341066982840129E-30;913066
494091;53849633601849870924782524153623048793;53702477923297809977907140232799900054;53849633592580253422638985096663500457;-6.299191164997497E-8;-9269617502143539056959548336
494092;53868378594575909862321574872161887631;53702642620511932016846522991059315631;53868378594575912683093556817849137496;1.7019672390840178E-14;2820771981945687249865
494093;53876036925957615868859455219966981996;53707538081001094723888462648682123007;53876036925957615868859455219966981996;0.0;0
494094;53900534572745230020053384472764864493;53717177103267832916039051549027274103;53900534572745230020053448666857931905;3.501035068294578E-22;64194093067412
494095;53901498079266469339715754284199565081;53738153692358939488537133686020248971;53901498079266469339715754284199565081;0.0;0
494096;53928402901390249268842582490789487520;53740397624939860929864232232860158391;53928402901390249268842582490789487520;0.0;0
494097;53935419047902764550147726923329482169;53740938428267074866633027364454566591;53935419047916144021159130761920640539;6.879590900351356E-11;13379471011403838591158370
494098;53943631340948432547702180246414167190;53753030336659155985438540882980283449;53943631340878190247962165131655520436;-3.685305856699887E-10;-70242299740015114758646754
494099;53953656476008844873493043716075863121;53773267142374536724635587923660706526;53953656476008844873493043716253910991;9.870199441001604E-28;178047870
494100;53970203485409145412726105124848158817;53790634470989245548295028355958926987;53970191269055687428604053266476336729;-6.803152257336388E-5;-12216353457984122051858371822088
494101;53998020204823531128306870900665260199;53791615388780045995219946160694879049;53998020204823531128306870900665260199;0.0;0
494102;54010491461436842387259732759336243073;53792504108108288161875960729782072119;54010491461436842387259732791817652957;1.4900593721619927E-25;32481409884
494103;54010583547581209756035676513353346069;53794536844266142627073029694039198129;54010583547581223295726746181711977709;6.267020446001918E-14;13539691069668358631640
494104;54060274022890990519276055046473165465;53799722773932118842304510345611359957;54060274022890981492805712820273965897;-3.46437423665969E-14;-9026470342226199199568
494105;54060957609472466521158483306441560722;53822422446388716755109445973266859311;54060957609472466521159157344418768548;2.825738429898367E-21;674037977207826
494106;54070385175398063376714962019149780407;53861485375773543509077514207933684486;54070385175398063376714962019149780414;3.350888805342045E-35;7
494107;54118630777651044551685672113331620801;53901149198407090368564931609177017277;54118630777651739589902023530669987537;3.195848672644485E-12;695038216351417338366736
494108;54189180667078477730334746326773331233;53901149198412083364463368009182566171;54189180667078477730334746326773331233;0.0;0
494109;54225257840751159926484115098494685771;53901149210669937338957865675129282379;54225257840751159926484275583727354301;4.9515877632851655E-22;160485232668530
494110;54232071665008182200717800452971914105;53927224767554023724743859330007356968;54232071665008182200717800452971914105;0.0;0
494111;54343631397394532738336620152800684929;53954244895506588331044323042663798501;54343631397394532738336620152811641721;2.8138602511581377E-29;10956792
494112;54380628695167176075799089241428118437;53954810481248948711079531524068242966;54376395728693984577508120315591764945;-0.00994078302626196;-4232966473191498290968925836353492
494113;54386617691471369768091352525436482825;53961280925708293496942184988888783976;54386617691471369768091352584985734279;1.4000494724965885E-25;59549251454
494114;54387181909981597257513980299595285749;53970928773853390225051927390053360681;54387181911526927851794312824286427403;3.7124779614978487E-9;1545330594280332524691141654
494115;54395857966633616476190658177476954457;53975312156653602239113165368887784129;54395857966633616476190658177476954457;0.0;0
