492603;9053851039189259845487701350163968;9053844957851686285041844990778899;9053851039189259845487701350163968;0.0;0
492604;9053865306876506037120050378422590;9053846110537804622835967630880674;9053865306876506037120050378422590;0.0;0
492605;9053865370299321892965350813983569;9053856345286735028672272616645781;9053865370299321892965348107199412;-2.999202639273506E-19;-2706784157
492606;9054005865036678571134849347075869;9053895049349382137404137559726761;9054005878416164240842578276826261;1.2073638666263372E-4;13379485669707728929750392
492607;9054194782062124097913293224835009;9053895282006974277352345154127885;9054194782062124097913293231226471;2.1340436804937362E-23;6391462
492608;9054266902043331777933139744396983;9053895370453749740389595244493257;9054266902043331777933139744396976;-1.8840928190991244E-29;-7
492609;9054283891688645575803949603127123;9053934586768100008121138317540449;9054283891688645575803949603127583;1.3169010023722005E-27;460
492610;9054403349385646880423074928382815;9053934719691633562643000269735569;9054403349385646880423074928382815;0.0;0
492611;9055522157561070845968910397036991;9054422242608794253984161011161805;9055522157253042545540441349351733;-2.800473798368823E-7;-308028300428469047685258
492612;9058546110077168904256921265600969;9054472741587529372741512418986441;9058546110033729015734957681496515;-1.066436504147646E-8;-43439888521963584104454
492613;9059966151694273982881582139829429;9054661619513822768864129097828559;9059966151694273982881582139829429;0.0;0
492614;9059992823827544482945014244109129;9054740155444959816490856427955675;9059992827172415899136210184993117;6.367947055788232E-7;3344871416191195940883988
492615;9060038695625497516465817915137369;9054793079032470460941674563027363;9060038695625497516465817915137369;0.0;0
492616;9060095317162009075351060481016057;9055162980685862976441071881276588;9060114888004665208658340333761152;0.003967864469665108;19570842656133307279852745095
492617;9060194299037209789477007003874481;9055162987852182041734456491867433;9060194299037209789477007003874481;0.0;0
492618;9060194299038031138903492111177649;9055392271839824616423533728719223;9060194299038031138903492251789813;2.9281834149651694E-23;140612164
492619;9060197322347125765345505316640941;9056902149135342232775635930037857;9060197322338099295003279117441373;-2.7393007171664177E-9;-9026470342226199199568
492620;9060197483063460305955928894009061;9056978893772738227916151361883135;9060197483058947070784815794409277;-1.40224016283251E-9;-4513235171113099599784
492621;9060468765638839379172386942136093;9056978893773207706666687597168519;9060468765638839379172386871830011;-2.0145748814555542E-23;-70306082
492622;9060847380062025237273178736548573;9056981475961393297294398400033819;9060847380062025237273178736548573;0.0;0
492623;9061064754997009141415375284640557;9056981556239465489448581653213113;9061064754997009141415375284640557;0.0;0
492624;9061493108434218394871689203778139;9057230777018032520386747907226219;9061493125158575475827668908198079;3.923758020656612E-6;16724357080955979704419940
492625;9061589640766428067083332229006259;9057613509625750298304381380978523;9061589640766427115566387737291879;-2.3930723379750483E-13;-951516944491714380
492626;9061589805840526450709383370608664;9058433044378316610089441438521844;9061589805840526450709383370667954;1.8781906935247167E-26;59290
492627;9061899224042419782764567112982899;9058783083943213474588809967853053;9061899157144991458940648306597884;-2.1468042576411416E-5;-66897428323823918806385015
492628;9062056453144500734544880406068587;9060034093792042531548946113528841;9062056453144500734544942662104198;3.078386417098772E-20;62256035611
492629;9066144920894753383342506559876581;9060036594856878722919227828165667;9066144920894753383149924280674345;-3.152783234033843E-17;-192582279202236
492630;9066149949967795330163793118801277;9060091980940288241202089016338284;9066149949967795330166294187362345;4.128559505193134E-19;2501068561068
492631;9066784385551957876845272646194949;9060200427224976555092292905249617;9066786188437651203899884785860212;2.7383005842226515E-4;1802885693327054612139665263
492632;9067620987932213041254748469315593;9061328522971653483585413772062749;9067620987932213041254748469315593;0.0;0
492633;9069226181869095769241172988170964;9064165289918970015186154826433595;9069226181869095769244299323872299;6.177440127441007E-19;3126335701335
492634;9072371965794440023169860236698259;9064259802533934675680717532723544;9072371965794440023201957285058251;3.956657099871103E-18;32097048359992
492635;9075224297784067668173018357228893;9066123211198906478528965370573805;9075224297784067668173018357228893;0.0;0
492636;9076615545480820687643236408213357;9067628076057234220553537488729994;9076615545480820687643236408254860;4.617873846789472E-27;41503
492637;9076626313826019880098557014478238;9067651384080291307305982104105622;9076626313826019880098557014478238;0.0;0
492638;9078526431380727742466216489684653;9067655076166829561347210957622107;9078526431902006404793973588353249;4.794974058628338E-8;521278662327757098668596
492639;9078526431380727742466216489684653;9072293729807617479463225875382644;9078526431902006404793973588353249;8.363606956198722E-8;521278662327757098668596
492640;9078912306710001163513195687751393;9072329293402100962460094868237949;9078912306710001163513195687751393;0.0;0
492641;9079865625130700370772234335803017;9072463140651534629682964948038619;9079865598371729041242666808683681;-3.6148635508581706E-6;-26758971329529567527119336
492642;9084500507395941274468502631095379;9072538909686520164365701676815069;9084500507395941274468502631095379;0.0;0
492643;9084588173425992692238166451907869;9072543457583714024747727979307191;9084588173425992692238166451907099;-6.392844879720536E-29;-770
492644;9086885507370928179905024982453983;9072611577962435630672975230162450;9086885507378672481164548596539976;5.425486590199888E-10;7744301259523614085993
492645;9087989170365919595219973402833389;9073055519725709865553309168794017;9087989170365919595219973402833379;-6.696286287208577E-31;-10
